Project_category,Species,SampleID,AnimalID,sampleID_origin,Other_ID,Project,Model,Groups,Category,Pre_or_Post,Time,Drug,Drug_batch,Dosage,Dosage_unit,Gender,Birth_date,Arrival_date,Arrival_age_week,Collection_date,Age_week,Strain,Cage_num,Source,Feed_site,Batch1,Comment,Bacteria_16s,16s_lab,Metagenome,Metagenome_lab,Metabolism,Metabolism_lab,RNAseq,RNAseq_lab,Immunity,Path
GV971,mouse,A2717_1,A2717,A2717_1,A2717_1,59,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,3,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2717_2,A2717,A2717_2,A2717_2,59,脑室注射Aβ,water_abx,water abx,Pre,D2,ABX,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/9,53,C57BL/6,3,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素后，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2717_3,A2717,A2717_3,A2717_3,59,脑室注射Aβ,C57_FMT_AD,C57 FMT AD,Post,D3,NA,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/16,54,C57BL/6,3,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,,,,,,,,
GV971,mouse,A2718_1,A2718,A2718_1,A2718_1,59,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,3,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2718_2,A2718,A2718_2,A2718_2,59,脑室注射Aβ,water_abx,water abx,Pre,D2,ABX,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/9,53,C57BL/6,3,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素后，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2718_3,A2718,A2718_3,A2718_3,59,脑室注射Aβ,C57_FMT_AD,C57 FMT AD,Post,D3,NA,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/16,54,C57BL/6,3,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,,,,,,,,
GV971,mouse,A2719_1,A2719,A2719_1,A2719_1,59,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,3,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2719_2,A2719,A2719_2,A2719_2,59,脑室注射Aβ,water_abx,water abx,Pre,D2,ABX,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/9,53,C57BL/6,3,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素后，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2719_3,A2719,A2719_3,A2719_3,59,脑室注射Aβ,C57_FMT_AD,C57 FMT AD,Post,D3,NA,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/16,54,C57BL/6,3,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,,,,,,,,
GV971,mouse,A2720_1,A2720,A2720_1,A2720_1,59,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,4,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2720_2,A2720,A2720_2,A2720_2,59,脑室注射Aβ,water_abx,water abx,Pre,D2,ABX,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/9,53,C57BL/6,4,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素后，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2720_3,A2720,A2720_3,A2720_3,59,脑室注射Aβ,C57_FMT_AD,C57 FMT AD,Post,D3,NA,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/16,54,C57BL/6,4,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,,,,,,,,
GV971,mouse,A2721_1,A2721,A2721_1,A2721_1,59,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,4,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2721_2,A2721,A2721_2,A2721_2,59,脑室注射Aβ,water_abx,water abx,Pre,D2,ABX,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/9,53,C57BL/6,4,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素后，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2721_3,A2721,A2721_3,A2721_3,59,脑室注射Aβ,C57_FMT_AD,C57 FMT AD,Post,D3,NA,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/16,54,C57BL/6,4,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,,,,,,,,
GV971,mouse,A2722_1,A2722,A2722_1,A2722_1,59,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,4,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2722_2,A2722,A2722_2,A2722_2,59,脑室注射Aβ,water_abx,water abx,Pre,D2,ABX,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/9,53,C57BL/6,4,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素后，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2722_3,A2722,A2722_3,A2722_3,59,脑室注射Aβ,C57_FMT_AD,C57 FMT AD,Post,D3,NA,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/16,54,C57BL/6,4,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,,,,,,,,
GV971,mouse,A2723_1,A2723,A2723_1,A2723_1,59,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,4,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2723_2,A2723,A2723_2,A2723_2,59,脑室注射Aβ,water_abx,water abx,Pre,D2,ABX,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/9,53,C57BL/6,4,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素后，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2723_3,A2723,A2723_3,A2723_3,59,脑室注射Aβ,C57_FMT_AD,C57 FMT AD,Post,D3,NA,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/16,54,C57BL/6,4,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,,,,,,,,
GV971,mouse,A2724_3,A2724,A2724_3,A2724_3,59,脑室注射Aβ,C57_FMT_HC,C57 FMT HC,Post,D3,NA,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/19,55,C57BL/6,1,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,,,,,,,,
GV971,mouse,A1182_2,A1182,A1182_2,A1182_2,60,脑室注射Aβ,WT_Cocage,WT Cocage,Post,D2,Cocage,NA,0,mpk,Male,2017/12/6,NA,NA,2018/7/3,30,C57BL/6,1,GVRI,Bikai,040_MJ20171226003-MJ-M-20180727027-yansiyuan-SHZKY--40samples-040-20180827,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,y,Meiji,,,,,,
GV971,mouse,A1183_2,A1183,A1183_2,A1183_2,60,脑室注射Aβ,WT_Cocage,WT Cocage,Post,D2,Cocage,NA,0,mpk,Male,2017/12/6,NA,NA,2018/7/3,30,C57BL/6,1,GVRI,Bikai,040_MJ20171226003-MJ-M-20180727027-yansiyuan-SHZKY--40samples-040-20180827,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,y,Meiji,,,,,,
GV971,mouse,A1184_2,A1184,A1184_2,A1184_2,60,脑室注射Aβ,WT_Cocage,WT Cocage,Post,D2,Cocage,NA,0,mpk,Male,2017/12/6,NA,NA,2018/7/3,30,C57BL/6,1,GVRI,Bikai,040_MJ20171226003-MJ-M-20180727027-yansiyuan-SHZKY--40samples-040-20180827,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,y,Meiji,,,,,,
GV971,mouse,A1185_2,A1185,A1185_2,A1185_2,60,脑室注射Aβ,WT_Cocage,WT Cocage,Post,D2,Cocage,NA,0,mpk,Male,2017/12/6,NA,NA,2018/7/3,30,C57BL/6,1,GVRI,Bikai,040_MJ20171226003-MJ-M-20180727027-yansiyuan-SHZKY--40samples-040-20180827,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,y,Meiji,,,,,,
GV971,mouse,A1186_2,A1186,A1186_2,A1186_2,60,脑室注射Aβ,WT_Cocage,WT Cocage,Post,D2,Cocage,NA,0,mpk,Male,2017/12/6,NA,NA,2018/7/3,30,C57BL/6,1,GVRI,Bikai,040_MJ20171226003-MJ-M-20180727027-yansiyuan-SHZKY--40samples-040-20180827,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,y,Meiji,,,,,,
GV971,mouse,A1187_2,A1187,A1187_2,A1187_2,60,脑室注射Aβ,WT_Cocage,WT Cocage,Post,D2,Cocage,NA,0,mpk,Male,2017/12/6,NA,NA,2018/7/3,30,C57BL/6,2,GVRI,Bikai,040_MJ20171226003-MJ-M-20180727027-yansiyuan-SHZKY--40samples-040-20180827,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,y,Meiji,,,,,,
GV971,mouse,A2724_1,A2724,A2724_1,A2724_1,60,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,1,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2724_2,A2724,A2724_2,A2724_2,60,脑室注射Aβ,water_abx,water abx,Pre,D2,ABX,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/10,53,C57BL/6,1,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2725_1,A2725,A2725_1,A2725_1,60,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,1,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2725_2,A2725,A2725_2,A2725_2,60,脑室注射Aβ,water_abx,water abx,Pre,D2,ABX,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/10,53,C57BL/6,1,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2726_1,A2726,A2726_1,A2726_1,60,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,1,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2726_2,A2726,A2726_2,A2726_2,60,脑室注射Aβ,water_abx,water abx,Pre,D2,ABX,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/10,53,C57BL/6,1,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2727_1,A2727,A2727_1,A2727_1,60,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,1,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2727_2,A2727,A2727_2,A2727_2,60,脑室注射Aβ,water_abx,water abx,Pre,D2,ABX,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/10,53,C57BL/6,1,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2727_3,A2727,A2727_3,A2727_3,60,脑室注射Aβ,C57_FMT_HC,C57 FMT HC,Post,D3,NA,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/19,55,C57BL/6,1,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,,,,,,,,
GV971,mouse,A2728_1,A2728,A2728_1,A2728_1,60,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,2,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2728_2,A2728,A2728_2,A2728_2,60,脑室注射Aβ,water_abx,water abx,Pre,D2,ABX,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/10,53,C57BL/6,2,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2728_3,A2728,A2728_3,A2728_3,60,脑室注射Aβ,C57_FMT_HC,C57 FMT HC,Post,D3,NA,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/19,55,C57BL/6,2,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,,,,,,,,
GV971,mouse,A2729_1,A2729,A2729_1,A2729_1,60,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,2,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2729_2,A2729,A2729_2,A2729_2,60,脑室注射Aβ,water_abx,water abx,Pre,D2,ABX,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/10,53,C57BL/6,2,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2729_3,A2729,A2729_3,A2729_3,60,脑室注射Aβ,C57_FMT_HC,C57 FMT HC,Post,D3,NA,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/19,55,C57BL/6,2,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,,,,,,,,
GV971,mouse,A2730_1,A2730,A2730_1,A2730_1,60,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,2,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2730_2,A2730,A2730_2,A2730_2,60,脑室注射Aβ,water_abx,water abx,Pre,D2,ABX,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/10,53,C57BL/6,2,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2730_3,A2730,A2730_3,A2730_3,60,脑室注射Aβ,C57_FMT_HC,C57 FMT HC,Post,D3,NA,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/19,55,C57BL/6,2,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,,,,,,,,
GV971,mouse,A2731_1,A2731,A2731_1,A2731_1,60,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,2,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2731_2,A2731,A2731_2,A2731_2,60,脑室注射Aβ,water_abx,water abx,Pre,D2,ABX,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/10,53,C57BL/6,2,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2731_3,A2731,A2731_3,A2731_3,60,脑室注射Aβ,C57_FMT_HC,C57 FMT HC,Post,D3,NA,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/19,55,C57BL/6,2,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,,,,,,,,
GV971,mouse,A2732_1,A2732,A2732_1,A2732_1,60,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,3,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2732_2,A2732,A2732_2,A2732_2,60,脑室注射Aβ,water_abx,water abx,Pre,D2,ABX,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/10,53,C57BL/6,3,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2733_1,A2733,A2733_1,A2733_1,60,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,3,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2733_2,A2733,A2733_2,A2733_2,60,脑室注射Aβ,water_abx,water abx,Pre,D2,ABX,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/10,53,C57BL/6,3,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2733_3,A2733,A2733_3,A2733_3,60,脑室注射Aβ,C57_FMT_AD,C57 FMT AD,Post,D3,NA,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/19,55,C57BL/6,3,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,,,,,,,,
GV971,mouse,A2734_1,A2734,A2734_1,A2734_1,60,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,3,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2734_2,A2734,A2734_2,A2734_2,60,脑室注射Aβ,water_abx,water abx,Pre,D2,ABX,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/10,53,C57BL/6,3,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2734_3,A2734,A2734_3,A2734_3,60,脑室注射Aβ,C57_FMT_AD,C57 FMT AD,Post,D3,NA,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/19,55,C57BL/6,3,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,,,,,,,,
GV971,mouse,A2735_1,A2735,A2735_1,A2735_1,60,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,3,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2735_2,A2735,A2735_2,A2735_2,60,脑室注射Aβ,water_abx,water abx,Pre,D2,ABX,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/10,53,C57BL/6,3,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2735_3,A2735,A2735_3,A2735_3,60,脑室注射Aβ,C57_FMT_AD,C57 FMT AD,Post,D3,NA,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/19,55,C57BL/6,3,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植后,y,Meiji,,,,,,,,
GV971,mouse,A2736_1,A2736,A2736_1,A2736_1,60,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,4,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2736_2,A2736,A2736_2,A2736_2,60,脑室注射Aβ,water_abx,water abx,Pre,D2,ABX,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/10,53,C57BL/6,4,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素后，粪菌移植前,y,Meiji,,,,,,,,
GV971,mouse,A2737_1,A2737,A2737_1,A2737_1,60,脑室注射Aβ,WT_water,WT water,Pre,D1,Vehicle,NA,0,mpk,Male,2017/7/1,NA,NA,2018/7/5,53,C57BL/6,4,Bikai,Bikai,059_060_MJ20171226003-MJ-M-20180723033-yansiyuan-SHZKY--90samples-059_060-20180920,ABX+FMT+ABX+脑室注射Aβ，抗生素前，粪菌移植前,y,Meiji,,,,,,,,
