"Project_category","Species","SampleID","Other_ID","Project","Model","Groups","Drug","Drug_batch","Dosage","Dosage_unit","Gender","Birth_date","Arrival_date","Arrival_age_week","Collection_date","Age_week","Strain","Cage_num","Source","Feed_site","Batch1","Comment","Time_Point","Subject_add_X","Bacteria_16s","X16s_lab","Metagenome","Metagenome_lab","Metabolism","Metabolism_lab","Immunity","Path"
"tumor","mice","E2732_A","E2732_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/14",8,"BALB/c","11","Lingchang","Pengli","20200828-16s","给药第2次","time1","E2732_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2713_A","E2713_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/14",8,"BALB/c","11","Lingchang","Pengli","20200828-16s","给药第2次","time1","E2713_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2669_A","E2669_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/14",8,"BALB/c","11","Lingchang","Pengli","20200828-16s","给药第2次","time1","E2669_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2727_A","E2727_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/14",8,"BALB/c","11","Lingchang","Pengli","20200828-16s","给药第2次","time1","E2727_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2685_A","E2685_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/14",8,"BALB/c","12","Lingchang","Pengli","20200828-16s","给药第2次","time1","E2685_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2760_A","E2760_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/14",8,"BALB/c","12","Lingchang","Pengli","20200828-16s","给药第3次","time1","E2760_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2777_A","E2777_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/14",8,"BALB/c","12","Lingchang","Pengli","20200828-16s","给药第3次","time1","E2777_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2726_A","E2726_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/14",8,"BALB/c","12","Lingchang","Pengli","20200828-16s","给药第3次","time1","E2726_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2680_A","E2680_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/14",8,"BALB/c","12","Lingchang","Pengli","20200828-16s","给药第3次","time1","E2680_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2758_B","E2758_B","ONC-2020-026","CT26","Vehicle","Vehicle","","0","","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","1","Lingchang","Pengli","20200828-16s","","time2","E2758_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2688_B","E2688_B","ONC-2020-026","CT26","Vehicle","Vehicle","","0","","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","1","Lingchang","Pengli","20200828-16s","","time2","E2688_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2661_B","E2661_B","ONC-2020-026","CT26","Vehicle","Vehicle","","0","","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","1","Lingchang","Pengli","20200828-16s","","time2","E2661_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2687_B","E2687_B","ONC-2020-026","CT26","Vehicle","Vehicle","","0","","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","1","Lingchang","Pengli","20200828-16s","","time2","E2687_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2757_B","E2757_B","ONC-2020-026","CT26","Vehicle","Vehicle","","0","","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","2","Lingchang","Pengli","20200828-16s","","time2","E2757_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2730_B","E2730_B","ONC-2020-026","CT26","Vehicle","Vehicle","","0","","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","2","Lingchang","Pengli","20200828-16s","","time2","E2730_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2712_B","E2712_B","ONC-2020-026","CT26","Vehicle","Vehicle","","0","","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","2","Lingchang","Pengli","20200828-16s","","time2","E2712_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2779_B","E2779_B","ONC-2020-026","CT26","Vehicle","Vehicle","","0","","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","2","Lingchang","Pengli","20200828-16s","","time2","E2779_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2693_B","E2693_B","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","3","Lingchang","Pengli","20200828-16s","给药第3次","time2","E2693_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2756_B","E2756_B","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","3","Lingchang","Pengli","20200828-16s","给药第3次","time2","E2756_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2738_B","E2738_B","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","3","Lingchang","Pengli","20200828-16s","给药第3次","time2","E2738_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2737_B","E2737_B","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","3","Lingchang","Pengli","20200828-16s","给药第3次","time2","E2737_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2724_B","E2724_B","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","4","Lingchang","Pengli","20200828-16s","给药第3次","time2","E2724_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2752_B","E2752_B","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","4","Lingchang","Pengli","20200828-16s","给药第3次","time2","E2752_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2663_B","E2663_B","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","4","Lingchang","Pengli","20200828-16s","给药第3次","time2","E2663_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2774_B","E2774_B","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","4","Lingchang","Pengli","20200828-16s","给药第3次","time2","E2774_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2665_B","E2665_B","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","5","Lingchang","Pengli","20200828-16s","给药第3次","time2","E2665_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2673_B","E2673_B","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","5","Lingchang","Pengli","20200828-16s","给药第3次","time2","E2673_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2739_B","E2739_B","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","5","Lingchang","Pengli","20200828-16s","给药第3次","time2","E2739_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2677_B","E2677_B","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","5","Lingchang","Pengli","20200828-16s","给药第3次","time2","E2677_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2766_B","E2766_B","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","6","Lingchang","Pengli","20200828-16s","给药第3次","time2","E2766_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2720_B","E2720_B","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","6","Lingchang","Pengli","20200828-16s","给药第3次","time2","E2720_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2662_B","E2662_B","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","6","Lingchang","Pengli","20200828-16s","给药第3次","time2","E2662_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2690_B","E2690_B","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","6","Lingchang","Pengli","20200828-16s","给药第3次","time2","E2690_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2723_B","E2723_B","ONC-2020-026","CT26","GV00920190230mpk","GV009","GV009201902","30","mpk","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","7","Lingchang","Pengli","20200828-16s","","time2","E2723_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2747_B","E2747_B","ONC-2020-026","CT26","GV00920190230mpk","GV009","GV009201902","30","mpk","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","7","Lingchang","Pengli","20200828-16s","","time2","E2747_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2682_B","E2682_B","ONC-2020-026","CT26","GV00920190230mpk","GV009","GV009201902","30","mpk","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","7","Lingchang","Pengli","20200828-16s","","time2","E2682_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2775_B","E2775_B","ONC-2020-026","CT26","GV00920190230mpk","GV009","GV009201902","30","mpk","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","7","Lingchang","Pengli","20200828-16s","","time2","E2775_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2771_B","E2771_B","ONC-2020-026","CT26","GV00920190230mpk","GV009","GV009201902","30","mpk","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","8","Lingchang","Pengli","20200828-16s","","time2","E2771_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2711_B","E2711_B","ONC-2020-026","CT26","GV00920190230mpk","GV009","GV009201902","30","mpk","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","8","Lingchang","Pengli","20200828-16s","","time2","E2711_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2672_B","E2672_B","ONC-2020-026","CT26","GV00920190230mpk","GV009","GV009201902","30","mpk","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","8","Lingchang","Pengli","20200828-16s","","time2","E2672_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2764_B","E2764_B","ONC-2020-026","CT26","GV00920190230mpk","GV009","GV009201902","30","mpk","Female","","2020/6/24",5,"2020/7/22",9,"BALB/c","8","Lingchang","Pengli","20200828-16s","","time2","E2764_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2758_C","E2758_C","ONC-2020-026","CT26","Vehicle","Vehicle","","0","","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","1","Lingchang","Pengli","20200828-16s","","time3","E2758_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2688_C","E2688_C","ONC-2020-026","CT26","Vehicle","Vehicle","","0","","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","1","Lingchang","Pengli","20200828-16s","","time3","E2688_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2661_C","E2661_C","ONC-2020-026","CT26","Vehicle","Vehicle","","0","","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","1","Lingchang","Pengli","20200828-16s","","time3","E2661_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2687_C","E2687_C","ONC-2020-026","CT26","Vehicle","Vehicle","","0","","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","1","Lingchang","Pengli","20200828-16s","","time3","E2687_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2757_C","E2757_C","ONC-2020-026","CT26","Vehicle","Vehicle","","0","","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","2","Lingchang","Pengli","20200828-16s","","time3","E2757_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2730_C","E2730_C","ONC-2020-026","CT26","Vehicle","Vehicle","","0","","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","2","Lingchang","Pengli","20200828-16s","","time3","E2730_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2712_C","E2712_C","ONC-2020-026","CT26","Vehicle","Vehicle","","0","","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","2","Lingchang","Pengli","20200828-16s","","time3","E2712_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2779_C","E2779_C","ONC-2020-026","CT26","Vehicle","Vehicle","","0","","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","2","Lingchang","Pengli","20200828-16s","","time3","E2779_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2693_C","E2693_C","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","3","Lingchang","Pengli","20200828-16s","给药第3次","time3","E2693_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2756_C","E2756_C","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","3","Lingchang","Pengli","20200828-16s","给药第3次","time3","E2756_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2738_C","E2738_C","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","3","Lingchang","Pengli","20200828-16s","给药第3次","time3","E2738_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2737_C","E2737_C","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","3","Lingchang","Pengli","20200828-16s","给药第3次","time3","E2737_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2724_C","E2724_C","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","4","Lingchang","Pengli","20200828-16s","给药第3次","time3","E2724_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2752_C","E2752_C","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","4","Lingchang","Pengli","20200828-16s","给药第3次","time3","E2752_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2663_C","E2663_C","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","4","Lingchang","Pengli","20200828-16s","给药第3次","time3","E2663_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2774_C","E2774_C","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","CAR-41-01","5","ug","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","4","Lingchang","Pengli","20200828-16s","给药第3次","time3","E2774_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2665_C","E2665_C","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","5","Lingchang","Pengli","20200828-16s","给药第3次","time3","E2665_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2673_C","E2673_C","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","5","Lingchang","Pengli","20200828-16s","给药第3次","time3","E2673_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2739_C","E2739_C","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","5","Lingchang","Pengli","20200828-16s","给药第3次","time3","E2739_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2677_C","E2677_C","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","5","Lingchang","Pengli","20200828-16s","给药第3次","time3","E2677_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2766_C","E2766_C","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","6","Lingchang","Pengli","20200828-16s","给药第3次","time3","E2766_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2720_C","E2720_C","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","6","Lingchang","Pengli","20200828-16s","给药第3次","time3","E2720_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2662_C","E2662_C","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","6","Lingchang","Pengli","20200828-16s","给药第3次","time3","E2662_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2690_C","E2690_C","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","6","Lingchang","Pengli","20200828-16s","给药第3次","time3","E2690_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2723_C","E2723_C","ONC-2020-026","CT26","GV00920190230mpk","GV009","GV009201902","30","mpk","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","7","Lingchang","Pengli","20200828-16s","","time3","E2723_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2747_C","E2747_C","ONC-2020-026","CT26","GV00920190230mpk","GV009","GV009201902","30","mpk","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","7","Lingchang","Pengli","20200828-16s","","time3","E2747_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2682_C","E2682_C","ONC-2020-026","CT26","GV00920190230mpk","GV009","GV009201902","30","mpk","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","7","Lingchang","Pengli","20200828-16s","","time3","E2682_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2775_C","E2775_C","ONC-2020-026","CT26","GV00920190230mpk","GV009","GV009201902","30","mpk","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","7","Lingchang","Pengli","20200828-16s","","time3","E2775_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2771_C","E2771_C","ONC-2020-026","CT26","GV00920190230mpk","GV009","GV009201902","30","mpk","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","8","Lingchang","Pengli","20200828-16s","","time3","E2771_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2711_C","E2711_C","ONC-2020-026","CT26","GV00920190230mpk","GV009","GV009201902","30","mpk","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","8","Lingchang","Pengli","20200828-16s","","time3","E2711_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2672_C","E2672_C","ONC-2020-026","CT26","GV00920190230mpk","GV009","GV009201902","30","mpk","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","8","Lingchang","Pengli","20200828-16s","","time3","E2672_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2764_C","E2764_C","ONC-2020-026","CT26","GV00920190230mpk","GV009","GV009201902","30","mpk","Female","","2020/6/24",5,"2020/7/30",10,"BALB/c","8","Lingchang","Pengli","20200828-16s","","time3","E2764_C","y","Fengyuan","","","","",NA,NA
"tumor","mice","18047_B","18047_B","ONC-2020-025","CT26","CT26_CTX__200_mpk","CTX","M0915A","200","mpk","Female","","",5,"2020/8/5",NA,"BALB/c","9","GVRI","Pengli","20200831-16s","","time2","X18047_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","18068_B","18068_B","ONC-2020-025","CT26","CT26_CTX__200_mpk","CTX","M0915A","200","mpk","Female","","",5,"2020/8/5",NA,"BALB/c","9","GVRI","Pengli","20200831-16s","","time2","X18068_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","18072_B","18072_B","ONC-2020-025","CT26","CT26_CTX__200_mpk","CTX","M0915A","200","mpk","Female","","",5,"2020/8/5",NA,"BALB/c","9","GVRI","Pengli","20200831-16s","","time2","X18072_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","18074_B","18074_B","ONC-2020-025","CT26","CT26_CTX__200_mpk","CTX","M0915A","200","mpk","Female","","",5,"2020/8/5",NA,"BALB/c","9","GVRI","Pengli","20200831-16s","","time2","X18074_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","18092_B","18092_B","ONC-2020-025","CT26","CT26_CTX__200_mpk","CTX","M0915A","200","mpk","Female","","",5,"2020/8/5",NA,"BALB/c","9","GVRI","Pengli","20200831-16s","","time2","X18092_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","18130_B","18130_B","ONC-2020-025","CT26","CT26_CTX__200_mpk","CTX","M0915A","200","mpk","Female","","",5,"2020/8/5",NA,"BALB/c","9","GVRI","Pengli","20200831-16s","","time2","X18130_B","y","Fengyuan","","","","",NA,NA
