"Project_category","Species","SampleID","sampleID_origin","Other_ID","Project","Model","Groups","Category","Pre_or_Post","Time","Drug","Drug_batch","Dosage","Dosage_unit","Gender","Birth_date","Arrival_date","Arrival_age_week","Collection_date","Age_week","Strain","Cage_num","Source","Feed_site","Batch1","Comment","Bacteria_16s","X16s_lab","Metagenome","Metagenome_lab","Metabolism","Metabolism_lab","Immunity","Path"
"GV009","mouse","E2682_A","E2682_A","E2682_A","ONC-2020-026","CT26","GV00920190230mpk","GV009201902","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","7","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2775_A","E2775_A","E2775_A","ONC-2020-026","CT26","GV00920190230mpk","GV009201902","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","7","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2771_A","E2771_A","E2771_A","ONC-2020-026","CT26","GV00920190230mpk","GV009201902","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","8","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2711_A","E2711_A","E2711_A","ONC-2020-026","CT26","GV00920190230mpk","GV009201902","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","8","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2672_A","E2672_A","E2672_A","ONC-2020-026","CT26","GV00920190230mpk","GV009201902","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","8","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2764_A","E2764_A","E2764_A","ONC-2020-026","CT26","GV00920190230mpk","GV009201902","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","8","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2750_A","E2750_A","E2750_A","ONC-2020-026","CT26","",NA,"post","D-1",NA,NA,NA,NA,"Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","9","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2709_A","E2709_A","E2709_A","ONC-2020-026","CT26","",NA,"post","D-1",NA,NA,NA,NA,"Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","9","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2717_A","E2717_A","E2717_A","ONC-2020-026","CT26","",NA,"post","D-1",NA,NA,NA,NA,"Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","9","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2780_A","E2780_A","E2780_A","ONC-2020-026","CT26","",NA,"post","D-1",NA,NA,NA,NA,"Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","9","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2748_A","E2748_A","E2748_A","ONC-2020-026","CT26","",NA,"post","D-1",NA,NA,NA,NA,"Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","9","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2731_A","E2731_A","E2731_A","ONC-2020-026","CT26","",NA,"post","D-1",NA,NA,NA,NA,"Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","9","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2743_A","E2743_A","E2743_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","pre","D-1","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","10","Lingchang","Pengli","20200828-16s","给药第1次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2769_A","E2769_A","E2769_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","pre","D-1","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","10","Lingchang","Pengli","20200828-16s","给药第1次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2751_A","E2751_A","E2751_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","pre","D-1","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","10","Lingchang","Pengli","20200828-16s","给药第1次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2728_A","E2728_A","E2728_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","pre","D-1","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","10","Lingchang","Pengli","20200828-16s","给药第1次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2714_A","E2714_A","E2714_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","pre","D-1","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","10","Lingchang","Pengli","20200828-16s","给药第1次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2754_A","E2754_A","E2754_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","pre","D-1","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","10","Lingchang","Pengli","20200828-16s","给药第1次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2722_A","E2722_A","E2722_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","pre","D-1","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","11","Lingchang","Pengli","20200828-16s","给药第2次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2676_A","E2676_A","E2676_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","pre","D-1","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","11","Lingchang","Pengli","20200828-16s","给药第2次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2732_A","E2732_A","E2732_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","pre","D-1","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","11","Lingchang","Pengli","20200828-16s","给药第2次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2713_A","E2713_A","E2713_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","pre","D-1","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","11","Lingchang","Pengli","20200828-16s","给药第2次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2669_A","E2669_A","E2669_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","pre","D-1","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","11","Lingchang","Pengli","20200828-16s","给药第2次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2727_A","E2727_A","E2727_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","pre","D-1","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","11","Lingchang","Pengli","20200828-16s","给药第2次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2685_A","E2685_A","E2685_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","pre","D-1","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","12","Lingchang","Pengli","20200828-16s","给药第2次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2760_A","E2760_A","E2760_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","pre","D-1","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","12","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2777_A","E2777_A","E2777_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","pre","D-1","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","12","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2726_A","E2726_A","E2726_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","pre","D-1","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","12","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2680_A","E2680_A","E2680_A","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","pre","D-1","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/14",8,"BALB/c","12","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2758_B","E2758_B","E2758_B","ONC-2020-026","CT26","Vehicle","Vehicle","post","D7","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","1","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2688_B","E2688_B","E2688_B","ONC-2020-026","CT26","Vehicle","Vehicle","post","D7","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","1","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2661_B","E2661_B","E2661_B","ONC-2020-026","CT26","Vehicle","Vehicle","post","D7","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","1","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2687_B","E2687_B","E2687_B","ONC-2020-026","CT26","Vehicle","Vehicle","post","D7","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","1","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2757_B","E2757_B","E2757_B","ONC-2020-026","CT26","Vehicle","Vehicle","post","D7","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","2","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2730_B","E2730_B","E2730_B","ONC-2020-026","CT26","Vehicle","Vehicle","post","D7","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","2","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2712_B","E2712_B","E2712_B","ONC-2020-026","CT26","Vehicle","Vehicle","post","D7","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","2","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2779_B","E2779_B","E2779_B","ONC-2020-026","CT26","Vehicle","Vehicle","post","D7","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","2","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2693_B","E2693_B","E2693_B","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","post","D7","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","3","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2756_B","E2756_B","E2756_B","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","post","D7","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","3","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2738_B","E2738_B","E2738_B","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","post","D7","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","3","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2737_B","E2737_B","E2737_B","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","post","D7","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","3","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2724_B","E2724_B","E2724_B","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","post","D7","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","4","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2752_B","E2752_B","E2752_B","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","post","D7","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","4","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2663_B","E2663_B","E2663_B","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","post","D7","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","4","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2774_B","E2774_B","E2774_B","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","post","D7","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","4","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2665_B","E2665_B","E2665_B","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009201902","post","D7","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","5","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2673_B","E2673_B","E2673_B","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009201902","post","D7","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","5","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2739_B","E2739_B","E2739_B","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009201902","post","D7","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","5","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2677_B","E2677_B","E2677_B","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009201902","post","D7","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","5","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2766_B","E2766_B","E2766_B","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009201902","post","D7","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","6","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2720_B","E2720_B","E2720_B","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009201902","post","D7","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","6","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2662_B","E2662_B","E2662_B","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009201902","post","D7","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","6","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2690_B","E2690_B","E2690_B","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009201902","post","D7","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","6","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2723_B","E2723_B","E2723_B","ONC-2020-026","CT26","GV00920190230mpk","GV009201902","post","D7","GV009","GV009201902","30","mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","7","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2747_B","E2747_B","E2747_B","ONC-2020-026","CT26","GV00920190230mpk","GV009201902","post","D7","GV009","GV009201902","30","mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","7","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2682_B","E2682_B","E2682_B","ONC-2020-026","CT26","GV00920190230mpk","GV009201902","post","D7","GV009","GV009201902","30","mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","7","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2775_B","E2775_B","E2775_B","ONC-2020-026","CT26","GV00920190230mpk","GV009201902","post","D7","GV009","GV009201902","30","mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","7","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2771_B","E2771_B","E2771_B","ONC-2020-026","CT26","GV00920190230mpk","GV009201902","post","D7","GV009","GV009201902","30","mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","8","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2711_B","E2711_B","E2711_B","ONC-2020-026","CT26","GV00920190230mpk","GV009201902","post","D7","GV009","GV009201902","30","mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","8","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2672_B","E2672_B","E2672_B","ONC-2020-026","CT26","GV00920190230mpk","GV009201902","post","D7","GV009","GV009201902","30","mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","8","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2764_B","E2764_B","E2764_B","ONC-2020-026","CT26","GV00920190230mpk","GV009201902","post","D7","GV009","GV009201902","30","mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","8","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2758_C","E2758_C","E2758_C","ONC-2020-026","CT26","Vehicle","Vehicle","post","D15","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/30",10,"BALB/c","1","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2688_C","E2688_C","E2688_C","ONC-2020-026","CT26","Vehicle","Vehicle","post","D15","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/30",10,"BALB/c","1","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2661_C","E2661_C","E2661_C","ONC-2020-026","CT26","Vehicle","Vehicle","post","D15","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/30",10,"BALB/c","1","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2687_C","E2687_C","E2687_C","ONC-2020-026","CT26","Vehicle","Vehicle","post","D15","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/30",10,"BALB/c","1","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2757_C","E2757_C","E2757_C","ONC-2020-026","CT26","Vehicle","Vehicle","post","D15","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/30",10,"BALB/c","2","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2730_C","E2730_C","E2730_C","ONC-2020-026","CT26","Vehicle","Vehicle","post","D15","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/30",10,"BALB/c","2","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2712_C","E2712_C","E2712_C","ONC-2020-026","CT26","Vehicle","Vehicle","post","D15","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/30",10,"BALB/c","2","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2779_C","E2779_C","E2779_C","ONC-2020-026","CT26","Vehicle","Vehicle","post","D15","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/30",10,"BALB/c","2","Lingchang","Pengli","20200828-16s","","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2693_C","E2693_C","E2693_C","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","post","D15","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/30",10,"BALB/c","3","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2756_C","E2756_C","E2756_C","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","post","D15","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/30",10,"BALB/c","3","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2738_C","E2738_C","E2738_C","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","post","D15","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/30",10,"BALB/c","3","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2737_C","E2737_C","E2737_C","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","post","D15","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/30",10,"BALB/c","3","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2724_C","E2724_C","E2724_C","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","post","D15","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/30",10,"BALB/c","4","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2752_C","E2752_C","E2752_C","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","post","D15","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/30",10,"BALB/c","4","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2663_C","E2663_C","E2663_C","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","post","D15","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/30",10,"BALB/c","4","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2774_C","E2774_C","E2774_C","ONC-2020-026","CT26","ADU-S1005ug","ADU-S100","post","D15","ADU-S100","CAR-41-01","5","ug","Female",NA,"2020/6/24",5,"2020/7/30",10,"BALB/c","4","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2665_C","E2665_C","E2665_C","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009201902","post","D15","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female",NA,"2020/6/24",5,"2020/7/30",10,"BALB/c","5","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2673_C","E2673_C","E2673_C","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009201902","post","D15","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female",NA,"2020/6/24",5,"2020/7/30",10,"BALB/c","5","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2739_C","E2739_C","E2739_C","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009201902","post","D15","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female",NA,"2020/6/24",5,"2020/7/30",10,"BALB/c","5","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2677_C","E2677_C","E2677_C","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009201902","post","D15","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female",NA,"2020/6/24",5,"2020/7/30",10,"BALB/c","5","Lingchang","Pengli","20200828-16s","给药第3次","y","Fengyuan","","","","",NA,NA
