Project_category,SampleID,SampleID-AD,Project,Source,Sample_type,Groups,Disease_type,Batch1,Batch2,Comment,Preservation,Subject_add_X,Bacteria_16s,16s_lab,Metagenome,Metagenome_lab,Metabolism,Metabolism_lab,Immunity,Path,Nmr,Sample_facs
971,B201904_101,B201904-101,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_101,y,Meiji,,,,,,,,
971,B201904_102,B201904-102,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_102,y,Meiji,,,,,,,,
971,B201904_105,B201904-105,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_105,y,Meiji,,,,,,,,
971,B201904_106,B201904-106,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_106,y,Meiji,,,,,,,,
971,B201904_107,B201904-107,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_107,y,Meiji,,,,,,,,
971,B201904_108,B201904-108,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_108,y,Meiji,,,,,,,,
971,B201904_109,B201904-109,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_109,y,Meiji,,,,,,,,
971,B201904_110,B201904-110,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_110,y,Meiji,,,,,,,,
971,B201904_112,B201904-112,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_112,y,Meiji,,,,,,,,
971,B201904_115,B201904-115,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_115,y,Meiji,,,,,,,,
971,B201904_116,B201904-116,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_116,y,Meiji,,,,,,,,
971,B201904_122,B201904-122,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_122,y,Meiji,,,,,,,,
971,B201904_124,B201904-124,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_124,y,Meiji,,,,,,,,
971,B201904_128,B201904-128,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_128,y,Meiji,,,,,,,,
971,B201904_129,B201904-129,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_129,y,Meiji,,,,,,,,
971,B201904_130,B201904-130,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_130,y,Meiji,,,,,,,,
971,B201904_131,B201904-131,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_131,y,Meiji,,,,,,,,
971,B201904_132,B201904-132,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_132,y,Meiji,,,,,,,,
971,B201904_135,B201904-135,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_135,y,Meiji,,,,,,,,
971,B201904_140,B201904-140,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_140,y,Meiji,,,,,,,,
971,B201904_141,B201904-141,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_141,y,Meiji,,,,,,,,
971,B201904_142,B201904-142,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_142,y,Meiji,,,,,,,,
971,B201904_143,B201904-143,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_143,y,Meiji,,,,,,,,
971,B201904_144,B201904-144,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_144,y,Meiji,,,,,,,,
971,B201904_145,B201904-145,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_145,y,Meiji,,,,,,,,
971,B201904_147,B201904-147,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_147,y,Meiji,,,,,,,,
971,B201904_148,B201904-148,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_148,y,Meiji,,,,,,,,
971,B201904_150,B201904-150,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_150,y,Meiji,,,,,,,,
971,B201904_154,B201904-154,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_154,y,Meiji,,,,,,,,
971,B201904_156,B201904-156,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_156,y,Meiji,,,,,,,,
971,B201904_157,B201904-157,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_157,y,Meiji,,,,,,,,
971,B201904_158,B201904-158,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_158,y,Meiji,,,,,,,,
971,B201904_159,B201904-159,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_159,y,Meiji,,,,,,,,
971,B201904_160,B201904-160,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_160,y,Meiji,,,,,,,,
971,B201904_162,B201904-162,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_162,y,Meiji,,,,,,,,
971,B201904_163,B201904-163,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_163,y,Meiji,,,,,,,,
971,B201904_165,B201904-165,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_165,y,Meiji,,,,,,,,
971,B201904_167,B201904-167,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_167,y,Meiji,,,,,,,,
971,B201904_168,B201904-168,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_168,y,Meiji,,,,,,,,
971,B201904_169,B201904-169,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_169,y,Meiji,,,,,,,,
971,B201904_170,B201904-170,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_170,y,Meiji,,,,,,,,
971,B201904_171,B201904-171,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_171,y,Meiji,,,,,,,,
971,B201904_173,B201904-173,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_173,y,Meiji,,,,,,,,
971,B201904_174,B201904-174,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_174,y,Meiji,,,,,,,,
971,B201904_175,B201904-175,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_175,y,Meiji,,,,,,,,
971,B201904_176,B201904-176,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_176,y,Meiji,,,,,,,,
971,B201904_177,B201904-177,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_177,y,Meiji,,,,,,,,
971,B201904_178,B201904-178,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_178,y,Meiji,,,,,,,,
971,B201904_180,B201904-180,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_180,y,Meiji,,,,,,,,
971,B201904_181,B201904-181,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_181,y,Meiji,,,,,,,,
971,B201904_182,B201904-182,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_182,y,Meiji,,,,,,,,
971,B201904_185,B201904-185,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_185,y,Meiji,,,,,,,,
971,B201904_187,B201904-187,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_187,y,Meiji,,,,,,,,
971,B201904_188,B201904-188,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_188,y,Meiji,,,,,,,,
971,B201904_189,B201904-189,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_189,y,Meiji,,,,,,,,
971,B201904_192,B201904-192,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_192,y,Meiji,,,,,,,,
971,B201904_193,B201904-193,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_193,y,Meiji,,,,,,,,
971,B201904_194,B201904-194,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_194,y,Meiji,,,,,,,,
971,B201904_202,B201904-202,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_202,y,Meiji,,,,,,,,
971,B201904_203,B201904-203,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_203,y,Meiji,,,,,,,,
971,B201904_204,B201904-204,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_204,y,Meiji,,,,,,,,
971,B201904_205,B201904-205,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_205,y,Meiji,,,,,,,,
971,B201904_206,B201904-206,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_206,y,Meiji,,,,,,,,
971,B201904_207,B201904-207,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_207,y,Meiji,,,,,,,,
971,B201904_208,B201904-208,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_208,y,Meiji,,,,,,,,
971,B201904_209,B201904-209,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_209,y,Meiji,,,,,,,,
971,B201904_210,B201904-210,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_210,y,Meiji,,,,,,,,
971,B201904_215,B201904-215,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_215,y,Meiji,,,,,,,,
971,B201904_216,B201904-216,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_216,y,Meiji,,,,,,,,
971,B201904_218,B201904-218,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_218,y,Meiji,,,,,,,,
971,B201904_221,B201904-221,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_221,y,Meiji,,,,,,,,
971,B201904_225,B201904-225,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_225,y,Meiji,,,,,,,,
971,B201904_226,B201904-226,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_226,y,Meiji,,,,,,,,
971,B201904_227,B201904-227,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_227,y,Meiji,,,,,,,,
971,B201904_228,B201904-228,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_228,y,Meiji,,,,,,,,
971,B201904_229,B201904-229,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_229,y,Meiji,,,,,,,,
971,B201904_231,B201904-231,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_231,y,Meiji,,,,,,,,
971,B201904_233,B201904-233,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_233,y,Meiji,,,,,,,,
971,B201904_234,B201904-234,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_234,y,Meiji,,,,,,,,
971,B201904_236,B201904-236,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_236,y,Meiji,,,,,,,,
971,B201904_237,B201904-237,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_237,y,Meiji,,,,,,,,
971,B201904_238,B201904-238,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_238,y,Meiji,,,,,,,,
971,B201904_241,B201904-241,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_241,y,Meiji,,,,,,,,
971,B201904_246,B201904-246,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_246,y,Meiji,,,,,,,,
971,B201904_247,B201904-247,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_247,y,Meiji,,,,,,,,
971,B201904_248,B201904-248,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_248,y,Meiji,,,,,,,,
971,B201904_249,B201904-249,H15,Beijin,Feces,,,H15_MJ20181225049_MJ-M-20190606037_146_samples,,,RNAlater,B201904_249,y,Meiji,,,,,,,,
971,B201905_005,B201905-005,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_005,y,Meiji,,,,,,,,
971,B201905_010,B201905-010,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_010,y,Meiji,,,,,,,,
971,B201905_011,B201905-011,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_011,y,Meiji,,,,,,,,
971,B201905_048,B201905-048,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_048,y,Meiji,,,,,,,,
971,B201905_053,B201905-053,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_053,y,Meiji,,,,,,,,
971,B201905_057,B201905-057,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_057,y,Meiji,,,,,,,,
971,B201905_063,B201905-063,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_063,y,Meiji,,,,,,,,
971,B201905_064,B201905-064,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_064,y,Meiji,,,,,,,,
971,B201905_087,B201905-087,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_087,y,Meiji,,,,,,,,
971,B201905_089,B201905-089,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_089,y,Meiji,,,,,,,,
971,B201905_097,B201905-097,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_097,y,Meiji,,,,,,,,
971,B201905_099,B201905-099,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_099,y,Meiji,,,,,,,,
971,B201905_101,B201905-101,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_101,y,Meiji,,,,,,,,
971,B201905_107,B201905-107,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_107,y,Meiji,,,,,,,,
971,B201905_109,B201905-109,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_109,y,Meiji,,,,,,,,
971,B201905_112,B201905-112,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_112,y,Meiji,,,,,,,,
971,B201905_120,B201905-120,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_120,y,Meiji,,,,,,,,
971,B201905_183,B201905-183,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_183,y,Meiji,,,,,,,,
971,B201905_184,B201905-184,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_184,y,Meiji,,,,,,,,
971,B201905_195,B201905-195,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_195,y,Meiji,,,,,,,,
971,B201905_007,B201905-007,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_007,y,Meiji,,,,,,,,
971,B201905_008,B201905-008,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_008,y,Meiji,,,,,,,,
971,B201905_012,B201905-012,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_012,y,Meiji,,,,,,,,
971,B201905_015,B201905-015,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_015,y,Meiji,,,,,,,,
971,B201905_017,B201905-017,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_017,y,Meiji,,,,,,,,
971,B201905_018,B201905-018,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_018,y,Meiji,,,,,,,,
971,B201905_020,B201905-020,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_020,y,Meiji,,,,,,,,
971,B201905_022,B201905-022,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_022,y,Meiji,,,,,,,,
971,B201905_023,B201905-023,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_023,y,Meiji,,,,,,,,
971,B201905_031,B201905-031,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_031,y,Meiji,,,,,,,,
971,B201905_034,B201905-034,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_034,y,Meiji,,,,,,,,
971,B201905_035,B201905-035,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_035,y,Meiji,,,,,,,,
971,B201905_037,B201905-037,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_037,y,Meiji,,,,,,,,
971,B201905_041,B201905-041,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_041,y,Meiji,,,,,,,,
971,B201905_044,B201905-044,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_044,y,Meiji,,,,,,,,
971,B201905_046,B201905-046,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_046,y,Meiji,,,,,,,,
971,B201905_047,B201905-047,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_047,y,Meiji,,,,,,,,
971,B201905_065,B201905-065,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_065,y,Meiji,,,,,,,,
971,B201905_073,B201905-073,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_073,y,Meiji,,,,,,,,
971,B201905_075,B201905-075,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_075,y,Meiji,,,,,,,,
971,B201905_083,B201905-083,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_083,y,Meiji,,,,,,,,
971,B201905_086,B201905-086,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_086,y,Meiji,,,,,,,,
971,B201905_098,B201905-098,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_098,y,Meiji,,,,,,,,
971,B201905_100,B201905-100,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_100,y,Meiji,,,,,,,,
971,B201905_102,B201905-102,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_102,y,Meiji,,,,,,,,
971,B201905_104,B201905-104,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_104,y,Meiji,,,,,,,,
971,B201905_110,B201905-110,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_110,y,Meiji,,,,,,,,
971,B201905_111,B201905-111,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_111,y,Meiji,,,,,,,,
971,B201905_113,B201905-113,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_113,y,Meiji,,,,,,,,
971,B201905_114,B201905-114,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_114,y,Meiji,,,,,,,,
971,B201905_146,B201905-146,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_146,y,Meiji,,,,,,,,
971,B201905_173,B201905-173,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_173,y,Meiji,,,,,,,,
971,B201905_175,B201905-175,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_175,y,Meiji,,,,,,,,
971,B201905_186,B201905-186,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_186,y,Meiji,,,,,,,,
971,B201905_188,B201905-188,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_188,y,Meiji,,,,,,,,
971,B201905_190,B201905-190,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_190,y,Meiji,,,,,,,,
971,B201905_192,B201905-192,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_192,y,Meiji,,,,,,,,
971,B201905_197,B201905-197,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_197,y,Meiji,,,,,,,,
971,B201905_217,B201905-217,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_217,y,Meiji,,,,,,,,
971,B201904_239,B201904-239,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201904_239,y,Meiji,,,,,,,,
971,B201905_370,B201905-370,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_370,y,Meiji,,,,,,,,
971,B201905_376,B201905-376,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_376,y,Meiji,,,,,,,,
971,B201905_404,B201905-404,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_404,y,Meiji,,,,,,,,
971,B201905_407,B201905-407,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_407,y,Meiji,,,,,,,,
971,B201905_416,B201905-416,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_416,y,Meiji,,,,,,,,
971,B201905_420,B201905-420,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_420,y,Meiji,,,,,,,,
971,B201905_461,B201905-461,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_461,y,Meiji,,,,,,,,
971,B201905_488,B201905-488,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_488,y,Meiji,,,,,,,,
971,B201905_511,B201905-511,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_511,y,Meiji,,,,,,,,
971,B201905_512,B201905-512,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_512,y,Meiji,,,,,,,,
971,B201905_530,B201905-530,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_530,y,Meiji,,,,,,,,
971,B201905_531,B201905-531,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_531,y,Meiji,,,,,,,,
971,B201905_541,B201905-541,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_541,y,Meiji,,,,,,,,
971,B201905_548,B201905-548,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_548,y,Meiji,,,,,,,,
971,B201905_593,B201905-593,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_593,y,Meiji,,,,,,,,
971,B201905_622,B201905-622,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_622,y,Meiji,,,,,,,,
971,B201905_633,B201905-633,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_633,y,Meiji,,,,,,,,
971,B201905_634,B201905-634,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_634,y,Meiji,,,,,,,,
971,B201905_650,B201905-650,H16,Beijin,Feces,,,H16_MJ20190627044_MJ-M-20190812068_583samples,,,RNAlater,B201905_650,y,Meiji,,,,,,,,
